user_id,variant,user_segment,age_group,region,send_time,subject_line,opened,clicked,converted
user_01335,B,Premium,45+,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_01336,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01337,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01338,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_01339,B,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_01340,A,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_01341,B,Free,35-44,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_01342,A,Free,35-44,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_01343,A,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_01344,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01345,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01346,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01347,A,Premium,18-24,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_01348,B,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01349,A,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_01350,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01351,B,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,1,1,0
user_01352,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01353,B,Free,45+,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01354,B,Premium,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,1,0
user_01355,B,Premium,45+,North America,Morning,We picked these songs just for you,1,0,0
user_01356,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01357,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01358,B,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01359,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01360,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_01361,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01362,A,Free,45+,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01363,B,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01364,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01365,B,Free,25-34,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_01366,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01367,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01368,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01369,B,Premium,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_01370,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01371,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01372,B,Premium,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01373,B,Premium,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_01374,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01375,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01376,B,Premium,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_01377,A,Premium,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_01378,B,Premium,25-34,Asia Pacific,Evening,Your Weekly Music Recap is Here,1,0,0
user_01379,B,Premium,45+,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01380,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01381,B,Free,25-34,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01382,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01383,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01384,A,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01385,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01386,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_01387,B,Premium,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01388,A,Free,18-24,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_01389,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01390,B,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01391,B,Free,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_01392,B,Premium,25-34,Europe,Evening,We picked these songs just for you,1,0,0
user_01393,B,Free,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_01394,A,Premium,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_01395,B,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_01396,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_01397,A,Free,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_01398,B,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_01399,A,Premium,45+,Europe,Evening,We picked these songs just for you,1,0,0
user_01400,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01401,A,Premium,35-44,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01402,A,Free,25-34,Europe,Evening,We picked these songs just for you,1,0,0
user_01403,B,Premium,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01404,B,Free,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_01405,B,Premium,45+,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01406,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01407,A,Free,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_01408,A,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_01409,B,Premium,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01410,B,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_01411,B,Free,35-44,North America,Evening,We picked these songs just for you,1,0,0
user_01412,A,Premium,35-44,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_01413,B,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_01414,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01415,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01416,A,Free,45+,North America,Evening,We picked these songs just for you,1,0,0
user_01417,A,Premium,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_01418,A,Premium,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_01419,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01420,A,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_01421,A,Free,18-24,North America,Evening,We picked these songs just for you,1,1,0
user_01422,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01423,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01424,B,Free,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_01425,B,Free,35-44,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01426,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_01427,A,Premium,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01428,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_01429,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01430,A,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01431,A,Premium,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01432,B,Premium,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01433,B,Free,18-24,North America,Afternoon,We picked these songs just for you,1,0,0
user_01434,B,Premium,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_01435,B,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01436,B,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01437,A,Free,35-44,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01438,B,Free,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_01439,A,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01440,A,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01441,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_01442,B,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01443,A,Free,35-44,Latin America,Morning,We picked these songs just for you,0,0,0
user_01444,A,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_01445,A,Free,45+,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_01446,B,Premium,35-44,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_01447,B,Free,45+,North America,Evening,Your Weekly Music Recap is Here,1,1,1
user_01448,B,Free,45+,North America,Evening,We picked these songs just for you,0,0,0
user_01449,B,Free,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_01450,B,Premium,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_01451,A,Premium,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01452,B,Free,18-24,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_01453,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_01454,A,Premium,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01455,A,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01456,B,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_01457,B,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01458,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_01459,A,Free,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_01460,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01461,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_01462,A,Premium,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01463,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_01464,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_01465,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01466,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01467,B,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_01468,B,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01469,A,Premium,18-24,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_01470,A,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_01471,B,Premium,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01472,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01473,B,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01474,B,Premium,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01475,B,Premium,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01476,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01477,B,Free,18-24,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_01478,B,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_01479,B,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01480,A,Free,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_01481,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01482,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01483,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01484,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_01485,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01486,A,Premium,45+,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_01487,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_01488,A,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_01489,A,Premium,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01490,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01491,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01492,A,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_01493,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_01494,B,Premium,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01495,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_01496,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_01497,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_01498,A,Free,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_01499,A,Premium,45+,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_01500,A,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01501,B,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01502,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01503,A,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_01504,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_01505,A,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_01506,B,Premium,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_01507,B,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01508,B,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01509,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01510,A,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_01511,A,Premium,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_01512,A,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01513,A,Premium,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_01514,B,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_01515,B,Free,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_01516,A,Premium,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_01517,A,Premium,45+,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_01518,B,Premium,35-44,Asia Pacific,Afternoon,We picked these songs just for you,1,0,0
user_01519,A,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_01520,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_01521,A,Free,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_01522,A,Premium,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01523,A,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_01524,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_01525,A,Premium,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_01526,A,Free,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_01527,A,Premium,35-44,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_01528,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_01529,B,Premium,45+,North America,Morning,We picked these songs just for you,1,0,0
user_01530,B,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
